525072.97;7474.17;341925.22;158467.65;199988.72;29-09-2021;13:00:01
527011.28;7474.17;341925.22;160822.08;199988.72;29-09-2021;18:00:02
536979.35;7668.67;317027.05;171663.40;199988.72;30-09-2021;13:00:03
540112.38;7701.17;317027.05;170156.32;199988.72;30-09-2021;18:00:03
541822.04;7701.17;313559.31;172231.46;203338.60;01-10-2021;13:00:03
541822.04;7701.17;315358.96;162964.01;203338.60;01-10-2021;18:00:02
541822.04;7701.17;315358.96;162964.01;203338.60;02-10-2021;13:00:02
541822.04;7701.17;315358.96;162964.01;203338.60;02-10-2021;18:00:02
541822.04;7701.17;315358.96;162964.01;203338.60;03-10-2021;13:00:02
541822.04;7701.17;315358.96;162964.01;203338.60;03-10-2021;18:00:02
542809.00;7713.67;316732.14;163918.65;203338.60;04-10-2021;13:00:02
542303.70;7713.67;317360.61;163302.18;203338.60;04-10-2021;18:00:02
542718.13;7733.67;317502.67;162759.98;203338.60;05-10-2021;13:00:02
542718.13;7733.67;317515.77;162759.98;203338.60;05-10-2021;18:00:02
543391.55;7755.17;317515.77;162399.53;203338.60;06-10-2021;13:00:02
543391.55;7755.17;317515.77;162489.53;203338.60;06-10-2021;18:00:03
545100.32;7755.17;317515.77;163129.83;203338.60;07-10-2021;13:00:02
545217.55;7755.17;317515.77;163249.53;203338.60;07-10-2021;18:00:02
545217.55;7755.17;317527.30;161429.45;203338.60;08-10-2021;13:00:02
545241.95;7755.17;317527.30;161247.84;203338.60;08-10-2021;18:00:02
545241.95;7755.17;317527.30;161247.84;203338.60;09-10-2021;13:00:02
545241.95;7755.17;317527.30;161247.84;203338.60;09-10-2021;18:00:02
545241.95;7755.17;317527.30;161247.84;203338.60;10-10-2021;13:00:02
545241.95;7755.17;317527.30;161247.84;203338.60;10-10-2021;18:00:02
545817.17;7755.17;312228.64;161847.21;203338.60;11-10-2021;13:00:02
545562.17;7755.17;312228.64;161536.11;203338.60;11-10-2021;18:00:02
545626.18;7755.17;312228.64;161600.12;203338.60;12-10-2021;13:00:02
545626.18;7755.17;312228.64;161600.12;203338.60;12-10-2021;18:00:02
546672.89;7755.17;312664.95;161663.64;203338.60;13-10-2021;13:00:02
547854.29;7755.17;311527.50;159303.03;203338.60;13-10-2021;18:00:02
552300.29;7767.67;311527.50;164742.40;203338.60;14-10-2021;13:00:02
552371.01;7767.67;311527.50;164828.68;203338.60;14-10-2021;18:00:02
552628.09;7767.67;311527.50;165122.68;203338.60;15-10-2021;13:00:02
270.68;7767.67;317816.52;165136.28;206318.20;15-10-2021;17:29:20
270.68;7767.67;317816.52;165136.28;206318.20;15-10-2021;18:00:01
0.00;7767.67;317816.52;165136.28;206318.20;16-10-2021;13:00:01
0.00;7767.67;317816.52;165136.28;206318.20;16-10-2021;18:00:01
0.00;7767.67;317816.52;165136.28;206318.20;17-10-2021;13:00:01
0.00;7767.67;317816.52;165136.28;206318.20;17-10-2021;18:00:01
222.95;7767.67;321318.52;165205.74;206318.20;18-10-2021;13:00:01
327.32;7767.67;321777.24;165333.08;206318.20;18-10-2021;18:00:01
-8287.66;7780.17;320430.87;147277.28;206318.20;19-10-2021;13:00:01
-3102.98;7780.17;320430.87;152466.14;206318.20;19-10-2021;18:00:01
1565.38;7792.67;320483.79;154890.97;206318.20;20-10-2021;13:00:02
1882.51;7822.67;320483.79;154653.59;206318.20;20-10-2021;18:00:01
163.33;7822.67;320483.79;154852.86;206318.20;21-10-2021;13:00:01
311.89;7847.67;320483.79;155018.06;206318.20;21-10-2021;18:00:02
5634.53;7847.67;320483.79;159332.25;206318.20;22-10-2021;18:00:02
0.00;7847.67;320483.79;159332.25;206318.20;23-10-2021;18:00:02
0.00;7847.67;320483.79;159332.25;206318.20;24-10-2021;18:00:02
433.66;7847.67;321112.02;159768.66;206318.20;25-10-2021;18:00:02
576.49;7847.67;321731.54;158458.25;206318.20;26-10-2021;18:00:03
2899.74;7901.28;321813.52;161508.11;206318.20;27-10-2021;18:00:02
3936.46;7901.28;322006.37;163823.16;206318.20;28-10-2021;18:00:02
15013.43;7938.78;324592.60;179765.19;208468.20;29-10-2021;18:00:02
0.00;7938.78;324592.60;171297.90;208468.20;30-10-2021;18:00:10
0.00;7938.78;324592.60;171297.90;208468.20;31-10-2021;18:00:09
0.00;7938.78;324592.60;171297.90;208468.20;01-11-2021;18:00:05
137.72;7938.78;324592.60;171790.17;208468.20;02-11-2021;18:00:03
116.34;7938.78;328370.23;169253.65;209940.59;03-11-2021;18:00:03
1873.00;7938.78;310341.65;161697.57;209992.09;04-11-2021;18:00:02
261.00;7938.78;311290.66;160597.77;210962.09;05-11-2021;18:00:03
0.00;7938.78;311290.66;160597.77;210962.09;06-11-2021;18:00:03
0.00;7938.78;311290.66;160597.77;210962.09;07-11-2021;18:00:10
281.02;7951.28;311412.66;155307.08;210962.09;08-11-2021;18:00:02
53.90;7951.28;311412.66;135185.15;211007.04;09-11-2021;18:00:02
672.69;7963.78;318692.07;135751.69;218286.45;10-11-2021;18:00:03
1569.76;7963.78;318787.56;137664.34;218286.45;11-11-2021;18:00:03
256.94;7963.78;318787.56;137773.95;218328.63;12-11-2021;18:00:03
0.00;7963.78;318787.56;137773.95;218328.63;13-11-2021;18:00:03
0.00;7963.78;318787.56;137773.95;218328.63;14-11-2021;18:00:03
472.66;7963.78;318787.56;136114.76;218328.63;15-11-2021;18:00:02
-2759.26;7963.78;318807.66;132658.14;218328.63;16-11-2021;11:58:49
-2759.26;7963.78;319747.62;132079.44;218328.63;16-11-2021;18:00:01
253.46;7963.78;319588.70;131944.42;218328.63;17-11-2021;18:00:02
2384.50;7963.78;319511.38;134198.55;218328.63;18-11-2021;18:00:02
1878.58;8001.28;330970.58;135229.15;229787.83;19-11-2021;18:00:02
0.00;8001.28;330970.58;135229.15;229787.83;20-11-2021;18:00:02
0.00;8001.28;330970.58;135229.15;229787.83;21-11-2021;18:00:02
688.65;8001.28;331598.79;135264.95;229787.83;22-11-2021;18:00:02
24.70;8001.28;331598.79;134841.58;229787.83;23-11-2021;18:00:02
